bl_part_id,weight,source
3069pb0894,0.25,ITEMID
3069bpb0894,0.25,ALTITEMID
FTBpb055c01,0.6,ITEMID
bb1357pb007,0.56,ITEMID
72441,0.58,ITEMID
31229pb01c01,93.0,ITEMID
31226pb01c01,47.0,ITEMID
31226pb02c01,36.0,ITEMID
31227pb01c01,50.0,ITEMID
31227pb02c01,50.0,ITEMID
26603pb141,0.68,ITEMID
3068pb1522,0.5,ITEMID
3068bpb1522,0.5,ALTITEMID
3068pb1523,0.5,ITEMID
3068bpb1523,0.5,ALTITEMID
87079pb0874,0.9,ITEMID
15068pb327,0.57,ITEMID
85984pb305,0.34,ITEMID
93273pb145,0.6,ITEMID
3069pb0895,0.25,ITEMID
3069bpb0895,0.25,ALTITEMID
973pb4197,0.82,ITEMID
31078c03,65.0,ITEMID
4677c06,65.0,ALTITEMID
31079c03,65.0,ALTITEMID
31078c02,65.0,ITEMID
4677c05,65.0,ALTITEMID
31079c02,65.0,ALTITEMID
15265pb01,82.0,ITEMID
3008pb170,3.21,ITEMID
973pb4199c01,1.25,ITEMID
973pb4198c01,1.25,ITEMID
5334c01pb04,185.0,ITEMID
x661c02pb01,123.5,ITEMID
4198pb40,17.0,ITEMID
11170pb10L,8.3,ITEMID
11170pb10R,8.3,ITEMID
72135pb01,30.0,ITEMID
72134,10.4,ITEMID
11248c08,32.0,ITEMID
BA256pb01,4.88,ITEMID
98223pb030,11.12,ITEMID
98224pb006,13.0,ITEMID
52031pb160,3.36,ITEMID
3004pb220,0.83,ITEMID
3004pb221,0.83,ITEMID
3004pb222,0.83,ITEMID
3004pb223,0.83,ITEMID
3004pb224,0.83,ITEMID
30556pb01,24.61,ITEMID
30556pb02,25.32,ITEMID
30556pb03,25.24,ITEMID
30556pb04,24.13,ITEMID
30556pb05,24.99,ITEMID
30556pb06,24.53,ITEMID
30556pb07,23.87,ITEMID
30556pb08,23.66,ITEMID
30556pb09,24.43,ITEMID
30556pb10,24.45,ITEMID
30556pb11,25.13,ITEMID
BA013pb09,0.97,ITEMID
98138pb183,0.11,ITEMID
35381pb183,0.11,ALTITEMID
14769pb377,0.33,ITEMID
30556,24.83,ITEMID
30556pb12,24.0,ITEMID
3245bpb34,1.49,ITEMID
BA109pb02L,4.5,ITEMID
973pb4200,0.82,ITEMID
973pb4200c01,1.36,ITEMID
87079pb0877,0.85,ITEMID
30556pb13,24.0,ITEMID
30556pb14,24.0,ITEMID
30556pb15,24.0,ITEMID
3068pb1527,0.48,ITEMID
3068bpb1527,0.48,ALTITEMID
3068pb1528,0.48,ITEMID
3068bpb1528,0.48,ALTITEMID
3068pb1526,0.48,ITEMID
3068bpb1526,0.48,ALTITEMID
11203pb064,0.62,ITEMID
BA258pb01,4.9,ITEMID
2431pb0668,0.55,ITEMID
85984pb309L,0.34,ITEMID
85984pb309R,0.34,ITEMID
11170pb12,8.3,ITEMID
11170pb13,8.3,ITEMID
11170pb14,8.3,ITEMID
3068pb1529,0.48,ITEMID
3068bpb1529,0.48,ALTITEMID
973p52newc01,1.25,ITEMID
973p25newc01,1.25,ITEMID
973p34newc01,1.25,ITEMID
3068pb1524,0.48,ITEMID
3068bpb1524,0.48,ALTITEMID
973p25new,0.82,ITEMID
973p34new,0.82,ITEMID
973p52new,0.82,ITEMID
93606pb131,1.4,ITEMID
2454pb171,3.5,ITEMID
59349pb224R,5.7,ITEMID
85941pb016,4.1,ITEMID
60581pb165,2.41,ITEMID
87079pb0882,0.9,ITEMID
59349pb225,5.7,ITEMID
87079pb0887,0.9,ITEMID
3068pb1530,0.48,ITEMID
3068bpb1530,0.48,ALTITEMID
14769pb378,0.33,ITEMID
87079pb0885,0.9,ITEMID
4346pb46,0.8,ITEMID
2454pb172,3.5,ITEMID
2335pb228,0.5,ITEMID
87544pb066,1.22,ITEMID
6076598,2.2,ITEMID
973pb4201c01,1.25,ITEMID
973pb4202c01,1.25,ITEMID
970c00pb1172,1.82,ITEMID
18910pb004,2.0,ITEMID
45463pb04,0.21,ITEMID
clikits013apb04,0.21,ALTITEMID
45463pb05,0.21,ITEMID
clikits013apb05,0.21,ALTITEMID
54378,0.09,ITEMID
clikits265pb01,0.09,ALTITEMID
87079pb0879L,0.9,ITEMID
87079pb0879R,0.9,ITEMID
87079pb0880,0.9,ITEMID
87079pb0878R,0.9,ITEMID
87079pb0878L,0.9,ITEMID
87079pb0881L,0.9,ITEMID
87079pb0881R,0.9,ITEMID
69901pb03,0.6,ITEMID
69901pb04,0.6,ITEMID
69901pb05,0.6,ITEMID
69901pb06,0.6,ITEMID
3009pb237,2.42,ITEMID
52031pb161,3.36,ITEMID
2431pb0669,0.55,ITEMID
973pb4202,0.82,ITEMID
87079pb0840R,0.9,ITEMID
6081pb031,2.78,ITEMID
30388pb015,3.29,ITEMID
53914pb001,3.29,ALTITEMID
53914pb015,3.29,ALTITEMID
6191pb029,1.78,ITEMID
87079pb0883,0.9,ITEMID
87079pb0884,0.9,ITEMID
26603pb142,0.68,ITEMID
678pb01,1.5,ITEMID
3069pb0897,0.26,ITEMID
3069bpb0897,0.26,ALTITEMID
3069pb0898,0.26,ITEMID
3069bpb0898,0.26,ALTITEMID
11477pb109L,0.31,ITEMID
11477pb109R,0.31,ITEMID
crssprt01pb74,3.0,ITEMID
30350bpb123,0.99,ITEMID
973pb4201,0.82,ITEMID
BA014pb04,1.64,ITEMID
65633,4.44,ITEMID
2683,4.44,ALTITEMID
7305,4.44,ALTITEMID
15506pb03,1.0,ITEMID
3626pb2763,0.59,ITEMID
14769pb379,0.33,ITEMID
66855pb03,2.83,ITEMID
3003pb131,1.35,ITEMID
15068pb328,0.57,ITEMID
15068pb329,0.57,ITEMID
93273pb146,0.6,ITEMID
54200pb100R,0.23,ITEMID
54200pb100L,0.23,ITEMID
29120pb007,0.23,ITEMID
29119pb011,0.23,ITEMID
29120pb011,0.23,ITEMID
85984pb225L,0.34,ITEMID
88930pb101L,1.36,ITEMID
11477pb110R,0.25,ITEMID
11477pb110L,0.25,ITEMID
35787pb010L,0.24,ITEMID
35787pb010R,0.24,ITEMID
11477pb111L,0.31,ITEMID
11477pb111R,0.31,ITEMID
63864pb153,0.39,ITEMID
11477pb112L,0.31,ITEMID
11477pb112R,0.31,ITEMID
3065pb19R,0.82,ITEMID
3065pb19L,0.82,ITEMID
93606pb130,1.4,ITEMID
61678pb148L,0.8,ITEMID
61678pb148R,0.8,ITEMID
35787pb011R,0.24,ITEMID
35787pb011L,0.24,ITEMID
30925pb04,0.87,ITEMID
18972pb005,3.0,ITEMID
14719pb003R,0.43,ITEMID
14719pb003L,0.43,ITEMID
3069pb0899,0.25,ITEMID
3069bpb0899,0.25,ALTITEMID
11477pb113,0.31,ITEMID
2454pb175,3.5,ITEMID
52031pb162,3.36,ITEMID
3010pb307,1.57,ITEMID
3069pb0900,0.26,ITEMID
3069bpb0900,0.26,ALTITEMID
3069pb0901,0.26,ITEMID
3069bpb0901,0.26,ALTITEMID
3069pb0902,0.26,ITEMID
3069bpb0902,0.26,ALTITEMID
3069pb0903,0.26,ITEMID
3069bpb0903,0.26,ALTITEMID
60581pb166,2.41,ITEMID
60581pb167,2.41,ITEMID
93273pb147,0.6,ITEMID
2431pb0854,0.54,ITEMID
43967pb002,3.05,ITEMID
14769pb380,0.33,ITEMID
2454pb173,3.5,ITEMID
2454pb174,3.5,ITEMID
59349pb226,5.7,ITEMID
63864pb154,0.39,ITEMID
87079pb0886,0.9,ITEMID
57792pb06,15.5,ITEMID
93606pb129R,1.4,ITEMID
93606pb129L,1.4,ITEMID
2335pb229,0.5,ITEMID
120628,4.0,ITEMID
41748pb087,2.43,ITEMID
87556,1.25,ITEMID
2431pb0673,0.55,ITEMID
2431pb0674,0.55,ITEMID
2431pb0672,0.55,ITEMID
3245cpb144R,1.5,ITEMID
3245cpb144L,1.5,ITEMID
3245cpb145R,1.5,ITEMID
3245cpb145L,1.5,ITEMID
3245cpb146R,1.5,ITEMID
3245cpb146L,1.5,ITEMID
3245cpb147R,1.5,ITEMID
3245cpb147L,1.5,ITEMID
3245cpb148,1.5,ITEMID
3245cpb149,1.5,ITEMID
3245cpb150,1.5,ITEMID
3245cpb151,1.5,ITEMID
3245cpb152,1.5,ITEMID
3245cpb153,1.5,ITEMID
3245cpb154,1.5,ITEMID
3245cpb155,1.5,ITEMID
3245cpb156,1.5,ITEMID
3245cpb157,1.5,ITEMID
3245cpb158,1.5,ITEMID
3245cpb159,1.5,ITEMID
3245cpb160,1.5,ITEMID
3245cpb161,1.5,ITEMID
3245cpb162,1.5,ITEMID
3245cpb163,1.5,ITEMID
3245cpb164,1.5,ITEMID
33243pb10,2.0,ITEMID
33243pb11,2.0,ITEMID
33243pb12,2.0,ITEMID
33243pb13,2.0,ITEMID
6231pb03,0.3,ITEMID
3622pb127,1.24,ITEMID
30413pb078,1.02,ITEMID
87079pb0888,0.9,ITEMID
87079pb0889,0.9,ITEMID
87079pb0890,0.9,ITEMID
87079pb0891,0.9,ITEMID
6636pb260,0.83,ITEMID
6636pb261,0.83,ITEMID
6636pb262,0.83,ITEMID
6636pb263,0.83,ITEMID
6636pb264,0.83,ITEMID
6636pb265,0.83,ITEMID
3069pb0904,0.26,ITEMID
3069bpb0904,0.26,ALTITEMID
63864pb155,0.39,ITEMID
2431pb0670,0.55,ITEMID
2431pb0671,0.55,ITEMID
6636pb266,0.83,ITEMID
4162pb236,1.05,ITEMID
4162pb237,1.05,ITEMID
4162pb238,1.05,ITEMID
4162pb239,1.05,ITEMID
bb0081c28,4.85,ITEMID
BA266pb01,8.51,ITEMID
BA266pb02,8.51,ITEMID
71745stk01,0.43,ITEMID
bb0647c01pb03,9.5,ITEMID
15313c03,70.0,ITEMID
15581pb003,32.0,ITEMID
31213pb038,18.0,ITEMID
98223pb031,11.12,ITEMID
2302pb17L,8.5,ITEMID
2302pb17R,8.5,ITEMID
31333pb11,4.9,ITEMID
bb0852pb02,10.27,ITEMID
horse05c01pb05,21.0,ITEMID
horse05c01pb04,21.0,ITEMID
67361,3.65,ITEMID
72869,0.46,ITEMID
3626pb2764,0.55,ITEMID
970c00pb1173,1.18,ITEMID
973pb4203c01,1.25,ITEMID
973pb4203,0.82,ITEMID
BA263pb01,7.27,ITEMID
BA263pb02,7.27,ITEMID
BA263pb03,7.27,ITEMID
BA196pb02,16.85,ITEMID
3068pb1531,0.48,ITEMID
3068bpb1531,0.48,ALTITEMID
26603pb143,0.68,ITEMID
BA012pb10,7.2,ITEMID
BA039pb02,5.0,ITEMID
BA012pb11,7.2,ITEMID
37638,0.06,ITEMID
3069pb0905,0.26,ITEMID
3069bpb0905,0.26,ALTITEMID
87079pb0892,0.9,ITEMID
14769pb381,0.33,ITEMID
14769pb382,0.33,ITEMID
87079pb0893,0.9,ITEMID
87079pb0894,0.9,ITEMID
11289pb014,4.0,ITEMID
50860pb10,2.69,ITEMID
BA259pb01,2.19,ITEMID
71887,11.0,ITEMID
68869pb007,2.2,ITEMID
3068pb1533,0.48,ITEMID
3068bpb1533,0.48,ALTITEMID
69897,4.0,ITEMID
70683,16.0,ITEMID
69716,6.0,ITEMID
69719pb01,13.0,ITEMID
70679pb01,9.0,ITEMID
70675,2.6,ITEMID
69714,12.0,ITEMID
70676,10.3,ITEMID
88930pb137,1.38,ITEMID
88930pb138,1.38,ITEMID
87079pb0895,0.9,ITEMID
87079pb0896,0.9,ITEMID
58380pb16,1.74,ITEMID
60616pb056,2.9,ITEMID
60616pb057,2.9,ITEMID
30413pb079,1.02,ITEMID
30350bpb124R,0.99,ITEMID
30350bpb124L,0.99,ITEMID
6636pb267,0.83,ITEMID
76795,2.7,ITEMID
3374,2.7,ALTITEMID
77182,4.0,ITEMID
4308,4.0,ALTITEMID
77180,4.0,ITEMID
4581,4.0,ALTITEMID
60581pb168,2.41,ITEMID
60581pb169,2.41,ITEMID
59349pb227,5.7,ITEMID
14718pb038,1.8,ITEMID
3245cpb165,1.5,ITEMID
3069pb0906,0.26,ITEMID
3069bpb0906,0.26,ALTITEMID
3069pb0907,0.26,ITEMID
3069bpb0907,0.26,ALTITEMID
15210pb093,0.5,ITEMID
85984pb310,0.34,ITEMID
93273pb148,0.6,ITEMID
15068pb330,0.57,ITEMID
15068pb331,0.57,ITEMID
69520pb01,30.83,ITEMID
19532pb05,1.75,ITEMID
6336594,2.31,ITEMID
75604,0.27,ITEMID
26603pb144,0.71,ITEMID
65783pb01,13.36,ITEMID
43181stk01,2.96,ITEMID
2431pb0675,0.55,ITEMID
3068pb1534,0.48,ITEMID
3068bpb1534,0.48,ALTITEMID
3004pb042,0.83,ITEMID
FTGpb309c01,0.61,ITEMID
FTGpb310c01,0.6,ITEMID
92251c77pb01,1.11,ITEMID
92251c00pb19,1.1,ITEMID
69695,0.15,ITEMID
69509pb01,1.99,ITEMID
100928pb01,1.99,ALTITEMID
70592,0.58,ITEMID
72403,0.58,ITEMID
72401,0.6,ITEMID
15068pb333,0.57,ITEMID
15068pb332,0.57,ITEMID
4162pb240,1.1,ITEMID
3069pb0908,0.26,ITEMID
3069bpb0908,0.26,ALTITEMID
87087pb01R,0.45,ITEMID
87087pb01L,0.45,ITEMID
92946pb04R,0.42,ITEMID
92946pb04L,0.42,ITEMID
18973pb13,4.0,ITEMID
2340pb071,1.64,ITEMID
69517pb01,1.01,ITEMID
3068pb1625,0.48,ITEMID
3068bpb1625,0.48,ALTITEMID
3069pb0909,0.26,ITEMID
3069bpb0909,0.26,ALTITEMID
3068pb1626,0.48,ITEMID
3068bpb1626,0.48,ALTITEMID
3068pb1632,0.48,ITEMID
3068bpb1632,0.48,ALTITEMID
3070pb211,0.16,ITEMID
3070bpb211,0.16,ALTITEMID
3068pb1623,0.48,ITEMID
3068bpb1623,0.48,ALTITEMID
3068pb1622,0.48,ITEMID
3068bpb1622,0.48,ALTITEMID
3068pb1630,0.48,ITEMID
3068bpb1630,0.48,ALTITEMID
87552pb069,1.05,ITEMID
11477pb114L,0.31,ITEMID
11477pb114R,0.31,ITEMID
3068pb1629,0.48,ITEMID
3068bpb1629,0.48,ALTITEMID
3068pb1631,0.48,ITEMID
3068bpb1631,0.48,ALTITEMID
11477pb115L,0.31,ITEMID
11477pb115R,0.31,ITEMID
3068pb1627,0.48,ITEMID
3068bpb1627,0.48,ALTITEMID
3068pb1624,0.48,ITEMID
3068bpb1624,0.48,ALTITEMID
3068pb1628,0.48,ITEMID
3068bpb1628,0.48,ALTITEMID
87079pb0897,0.9,ITEMID
87079pb0898,0.9,ITEMID
63864pb156,0.39,ITEMID
18895pb24,5.0,ITEMID
6636pb268,0.83,ITEMID
3039pb144,1.07,ITEMID
87544pb067,1.22,ITEMID
24093pb035,0.57,ITEMID
24093pb036,0.57,ITEMID
70946,6.1,ITEMID
70943,6.1,ITEMID
14769pb384,0.32,ITEMID
69858,0.19,ITEMID
76175stk01,2.19,ITEMID
42918pb07,3.0,ITEMID
87079pb0899,0.9,ITEMID
87079pb0900,0.9,ITEMID
973pb4204,0.82,ITEMID
2431pb0676,0.54,ITEMID
3626pb2765,0.55,ITEMID
973pb4205,0.82,ITEMID
970c00pb1174,1.19,ITEMID
973pb4204c01,1.29,ITEMID
973pb4205c01,1.3,ITEMID
14769pb385,0.33,ITEMID
2586pb009,0.5,ITEMID
69567pb01,1.35,ITEMID
73487,0.51,ITEMID
3626pb2766,0.55,ITEMID
973pb4206c01,1.29,ITEMID
973pb4206,0.82,ITEMID
970c00pb1175,1.18,ITEMID
3068pb1535,0.48,ITEMID
3068bpb1535,0.48,ALTITEMID
3068pb1536,0.48,ITEMID
3068bpb1536,0.48,ALTITEMID
3068pb1537,0.48,ITEMID
3068bpb1537,0.48,ALTITEMID
3068pb1538,0.48,ITEMID
3068bpb1538,0.48,ALTITEMID
3068pb1539,0.48,ITEMID
3068bpb1539,0.48,ALTITEMID
3068pb1540,0.48,ITEMID
3068bpb1540,0.48,ALTITEMID
3068pb1541,0.48,ITEMID
3068bpb1541,0.48,ALTITEMID
3068pb1542,0.48,ITEMID
3068bpb1542,0.48,ALTITEMID
3068pb1543,0.48,ITEMID
3068bpb1543,0.48,ALTITEMID
3068pb1544,0.48,ITEMID
3068bpb1544,0.48,ALTITEMID
3068pb1545,0.48,ITEMID
3068bpb1545,0.48,ALTITEMID
3068pb1546,0.48,ITEMID
3068bpb1546,0.48,ALTITEMID
3068pb1547,0.48,ITEMID
3068bpb1547,0.48,ALTITEMID
3068pb1548,0.48,ITEMID
3068bpb1548,0.48,ALTITEMID
3068pb1549,0.48,ITEMID
3068bpb1549,0.48,ALTITEMID
3068pb1550,0.48,ITEMID
3068bpb1550,0.48,ALTITEMID
3068pb1551,0.48,ITEMID
3068bpb1551,0.48,ALTITEMID
3068pb1552,0.48,ITEMID
3068bpb1552,0.48,ALTITEMID
3068pb1553,0.48,ITEMID
3068bpb1553,0.48,ALTITEMID
3068pb1554,0.48,ITEMID
3068bpb1554,0.48,ALTITEMID
3068pb1555,0.48,ITEMID
3068bpb1555,0.48,ALTITEMID
3068pb1556,0.48,ITEMID
3068bpb1556,0.48,ALTITEMID
3068pb1557,0.48,ITEMID
3068bpb1557,0.48,ALTITEMID
3068pb1558,0.48,ITEMID
3068bpb1558,0.48,ALTITEMID
42121stk01,2.0,ITEMID
72184,2.0,ALTITEMID
15210pb094L,0.5,ITEMID
15210pb094R,0.5,ITEMID
65128,27.2,ITEMID
65129,16.68,ITEMID
65130,5.23,ITEMID
65132,11.0,ITEMID
65146,0.31,ITEMID
65133,3.14,ITEMID
65140,7.78,ITEMID
18832pb03,0.53,ITEMID
76790,0.04,ITEMID
6334479,2.29,ITEMID
11640pb05,0.48,ITEMID
14769pb386,0.32,ITEMID
3068pb1559,0.48,ITEMID
3068bpb1559,0.48,ALTITEMID
3068pb1560,0.48,ITEMID
3068bpb1560,0.48,ALTITEMID
3068pb1561,0.48,ITEMID
3068bpb1561,0.48,ALTITEMID
3068pb1562,0.48,ITEMID
3068bpb1562,0.48,ALTITEMID
3068pb1563,0.48,ITEMID
3068bpb1563,0.48,ALTITEMID
3068pb1564,0.48,ITEMID
3068bpb1564,0.48,ALTITEMID
3068pb1565,0.48,ITEMID
3068bpb1565,0.48,ALTITEMID
3068pb1566,0.48,ITEMID
3068bpb1566,0.48,ALTITEMID
3068pb1567,0.48,ITEMID
3068bpb1567,0.48,ALTITEMID
3068pb1568,0.48,ITEMID
3068bpb1568,0.48,ALTITEMID
3068pb1569,0.48,ITEMID
3068bpb1569,0.48,ALTITEMID
3068pb1570,0.48,ITEMID
3068bpb1570,0.48,ALTITEMID
3068pb1571,0.48,ITEMID
3068bpb1571,0.48,ALTITEMID
3068pb1572,0.48,ITEMID
3068bpb1572,0.48,ALTITEMID
3068pb1573,0.48,ITEMID
3068bpb1573,0.48,ALTITEMID
3068pb1574,0.48,ITEMID
3068bpb1574,0.48,ALTITEMID
3068pb1575,0.48,ITEMID
3068bpb1575,0.48,ALTITEMID
3068pb1576,0.48,ITEMID
3068bpb1576,0.48,ALTITEMID
3068pb1577,0.48,ITEMID
3068bpb1577,0.48,ALTITEMID
3068pb1578,0.48,ITEMID
3068bpb1578,0.48,ALTITEMID
3068pb1579,0.48,ITEMID
3068bpb1579,0.48,ALTITEMID
3068pb1580,0.48,ITEMID
3068bpb1580,0.48,ALTITEMID
3068pb1581,0.48,ITEMID
3068bpb1581,0.48,ALTITEMID
3068pb1582,0.48,ITEMID
3068bpb1582,0.48,ALTITEMID
3068pb1583,0.48,ITEMID
3068bpb1583,0.48,ALTITEMID
3068pb1584,0.48,ITEMID
3068bpb1584,0.48,ALTITEMID
3068pb1585,0.48,ITEMID
3068bpb1585,0.48,ALTITEMID
3068pb1586,0.48,ITEMID
3068bpb1586,0.48,ALTITEMID
3068pb1587,0.48,ITEMID
3068bpb1587,0.48,ALTITEMID
3068pb1588,0.48,ITEMID
3068bpb1588,0.48,ALTITEMID
3068pb1589,0.48,ITEMID
3068bpb1589,0.48,ALTITEMID
3068pb1590,0.48,ITEMID
3068bpb1590,0.48,ALTITEMID
3068pb1591,0.48,ITEMID
3068bpb1591,0.48,ALTITEMID
80024stk01,3.85,ITEMID
76915,3.85,ALTITEMID
71746stk01,0.57,ITEMID
88930pb139,1.38,ITEMID
87086pb062,2.5,ITEMID
87086pb063,2.5,ITEMID
87080pb062,2.5,ITEMID
63869pb003,1.1,ITEMID
63869pb004,1.1,ITEMID
32523pb24,0.7,ITEMID
32523pb25,0.7,ITEMID
32523pb26L,0.7,ITEMID
32523pb26R,0.7,ITEMID
41239pb025,3.23,ITEMID
41239pb026,3.23,ITEMID
32524pb044,1.74,ITEMID
32524pb045L,1.74,ITEMID
32524pb045R,1.74,ITEMID
32316pb053,1.2,ITEMID
32316pb054,1.2,ITEMID
32316pb055,1.2,ITEMID
32316pb056,1.2,ITEMID
32526pb024L,1.75,ITEMID
32526pb024R,1.75,ITEMID
32140pb15L,1.43,ITEMID
32140pb15R,1.43,ITEMID
64681pb046,4.0,ITEMID
64393pb046,4.0,ITEMID
71682pb001,1.1,ITEMID
71682pb002L,1.1,ITEMID
71682pb002R,1.1,ITEMID
11946pb051,1.43,ITEMID
11947pb051,1.43,ITEMID
11947pb052,1.43,ITEMID
11946pb052,1.43,ITEMID
11946pb053,1.43,ITEMID
11947pb053,1.43,ITEMID
11947pb054,1.43,ITEMID
11946pb054,1.43,ITEMID
11946pb055,1.43,ITEMID
11947pb055,1.43,ITEMID
11947pb056,1.43,ITEMID
11946pb056,1.43,ITEMID
11947pb057,1.43,ITEMID
11946pb057,1.43,ITEMID
11946pb058,1.43,ITEMID
11947pb058,1.43,ITEMID
3068pb1592,0.48,ITEMID
3068bpb1592,0.48,ALTITEMID
3068pb1593,0.48,ITEMID
3068bpb1593,0.48,ALTITEMID
3068pb1594,0.48,ITEMID
3068bpb1594,0.48,ALTITEMID
3068pb1595,0.48,ITEMID
3068bpb1595,0.48,ALTITEMID
3068pb1596,0.48,ITEMID
3068bpb1596,0.48,ALTITEMID
3068pb1597,0.48,ITEMID
3068bpb1597,0.48,ALTITEMID
3068pb1598,0.48,ITEMID
3068bpb1598,0.48,ALTITEMID
3068pb1599,0.48,ITEMID
3068bpb1599,0.48,ALTITEMID
3068pb1600,0.48,ITEMID
3068bpb1600,0.48,ALTITEMID
3068pb1601,0.48,ITEMID
3068bpb1601,0.48,ALTITEMID
3068pb1602,0.48,ITEMID
3068bpb1602,0.48,ALTITEMID
3068pb1603,0.48,ITEMID
3068bpb1603,0.48,ALTITEMID
3068pb1604,0.48,ITEMID
3068bpb1604,0.48,ALTITEMID
3068pb1605,0.48,ITEMID
3068bpb1605,0.48,ALTITEMID
3068pb1606,0.48,ITEMID
3068bpb1606,0.48,ALTITEMID
18895pb25,5.0,ITEMID
18895c06pb01,10.46,ITEMID
66155c04,18.67,ITEMID
6179pb211,1.94,ITEMID
BA164pb02,7.77,ITEMID
98138pb184,0.11,ITEMID
35381pb184,0.11,ALTITEMID
24246pb014,0.1,ITEMID
35399pb014,0.1,ALTITEMID
61678pb149R,0.8,ITEMID
61678pb149L,0.8,ITEMID
3010pb308,1.6,ITEMID
24309pb027,1.2,ITEMID
87997,0.62,ITEMID
66944pb02,0.51,ITEMID
BA135pb06,1.64,ITEMID
973pb4207,0.82,ITEMID
973pb4207c01,1.3,ITEMID
3626pb2767,0.57,ITEMID
3626pb2768,0.55,ITEMID
970c154pb01,1.21,ITEMID
69565pb01,0.99,ITEMID
72224pb03,5.34,ITEMID
72362pb01,5.42,ITEMID
42511pb29,1.5,ITEMID
42511c01pb29,2.0,ITEMID
11477pb116L,0.31,ITEMID
11477pb116R,0.31,ITEMID
3068pb1607,0.48,ITEMID
3068bpb1607,0.48,ALTITEMID
3068pb1608,0.48,ITEMID
3068bpb1608,0.48,ALTITEMID
3068pb1609,0.48,ITEMID
3068bpb1609,0.48,ALTITEMID
3068pb1610,0.48,ITEMID
3068bpb1610,0.48,ALTITEMID
3068pb1611,0.48,ITEMID
3068bpb1611,0.48,ALTITEMID
3068pb1612,0.48,ITEMID
3068bpb1612,0.48,ALTITEMID
3068pb1613,0.48,ITEMID
3068bpb1613,0.48,ALTITEMID
3068pb1614,0.48,ITEMID
3068bpb1614,0.48,ALTITEMID
3068pb1615,0.48,ITEMID
3068bpb1615,0.48,ALTITEMID
3068pb1616,0.48,ITEMID
3068bpb1616,0.48,ALTITEMID
3068pb1617,0.48,ITEMID
3068bpb1617,0.48,ALTITEMID
3068pb1618,0.48,ITEMID
3068bpb1618,0.48,ALTITEMID
3068pb1619,0.48,ITEMID
3068bpb1619,0.48,ALTITEMID
3068pb1620,0.48,ITEMID
3068bpb1620,0.48,ALTITEMID
19859pb11,1.83,ITEMID
53094pb02,0.75,ITEMID
100924pb02,0.75,ALTITEMID
75513,0.42,ITEMID
75513pb01,0.43,ITEMID
27986pb03,1.3,ITEMID
93606pb110L,1.4,ITEMID
93606pb132,1.4,ITEMID
85984pb311,0.34,ITEMID
6239pb100,2.4,ITEMID
60616pb058,2.9,ITEMID
60616pb059,2.9,ITEMID
57895pb076,2.33,ITEMID
57895pb077,2.33,ITEMID
57895pb078,2.33,ITEMID
57895pb079,2.33,ITEMID
87079pb0901,0.9,ITEMID
4181pb081,3.25,ITEMID
Mx1022Apb236,0.26,ITEMID
14769pb387,0.32,ITEMID
72251pb01,0.68,ITEMID
65735pb01,7.38,ITEMID
10202pb025,4.0,ITEMID
32803pb003,0.68,ITEMID
15068pb334,0.57,ITEMID
15068pb335,0.57,ITEMID
4162pb241,1.1,ITEMID
87079pb0902,0.9,ITEMID
87079pb0903,0.9,ITEMID
87079pb0904,0.9,ITEMID
26603pb145,0.72,ITEMID
26603pb146,0.72,ITEMID
26603pb147,0.72,ITEMID
63864pb157,0.39,ITEMID
63864pb158,0.39,ITEMID
63864pb159,0.39,ITEMID
3068pb1633,0.48,ITEMID
3068bpb1633,0.48,ALTITEMID
75485pb01,2.41,ITEMID
73268pb01,1.6,ITEMID
75876pb01,1.58,ITEMID
70751pb01,2.03,ITEMID
20613pb03,1.87,ITEMID
73272pb01,1.38,ITEMID
28798pb03,1.6,ITEMID
75648pb01,2.0,ITEMID
75503pb01,2.55,ITEMID
970c00pb1176,1.28,ITEMID
970c00pb1177,1.19,ITEMID
970c00pb1178,1.2,ITEMID
970c00pb1179,1.19,ITEMID
970c00pb1180,1.27,ITEMID
970c00pb1181,1.2,ITEMID
970c00pb1182,1.27,ITEMID
970c00pb1183,1.31,ITEMID
970c00pb1184,1.18,ITEMID
970c00pb1185,1.2,ITEMID
970c00pb1187,1.19,ITEMID
970c00pb1188,1.27,ITEMID
970c00pb1189,1.27,ITEMID
970c68pb04,1.19,ITEMID
970c63pb14,1.19,ITEMID
3626pb2769,0.56,ITEMID
3626pb2770,0.58,ITEMID
3626pb2771,0.56,ITEMID
3626pb2772,0.55,ITEMID
3626pb2773,0.55,ITEMID
3626pb2774,0.55,ITEMID
3626pb2775,0.55,ITEMID
3626pb2777,0.54,ITEMID
3626pb2778,0.54,ITEMID
3626pb2779,0.54,ITEMID
3626pb2780,0.54,ITEMID
48933pb038,2.0,ITEMID
70738pls01a,2.6,ITEMID
21763a,2.6,ALTITEMID
70738pls01b,1.8,ITEMID
21763b,1.8,ALTITEMID
98138pb185,0.11,ITEMID
35381pb185,0.11,ALTITEMID
25750pb04,0.78,ITEMID
2913c03,7.0,ITEMID
2913c04,7.0,ITEMID
73235pb01,1.85,ITEMID
72229pb01,3.91,ITEMID
15504pb05,0.35,ITEMID
970c00pb1190,1.2,ITEMID
970c00pb1191,1.19,ITEMID
15068pb336,0.57,ITEMID
3068pb1636,0.48,ITEMID
3068bpb1636,0.48,ALTITEMID
3069pb0910,0.26,ITEMID
3069bpb0910,0.26,ALTITEMID
